,houseloc,houseage,housesize,unitprice,north_latitude,east_longitude,distance
729,心圆东苑 ,7.0, 74.57,41572,31.267534,121.405193,5.30684970738791
730,逸仙路1321弄 ,26.0, 40.86,41606,31.248620000000006,121.57814,6.168614388765183
731,太阳广场 ,24.0, 93.53,41698,31.273792,121.452019,4.346086022797307
732,东湾小区 ,23.0, 56.34,41712,31.0401,121.543159,18.694774483783416
733,高科西路2847弄 ,25.0, 83.86,41737,31.23085,121.419403,3.129968954283908
734,祥源福邸 ,10.0, 86.18,41774,31.228691,121.568802,5.388750251089712
735,浦江世博家园八街坊 ,13.0, 76.59,41781,31.0763,121.5032,14.894351926425275
736,浦江世博家园八街坊 ,13.0, 99.07,41789,31.207096000000003,121.442696,2.8800830288777077
737,美好家小区 ,17.0, 78.95,41799,31.34888,121.4274,11.674967507037623
738,绿地秋霞坊(公寓) ,7.0, 90.67,41800,31.09868,121.17063,21.442224216318767
739,金利公寓 ,11.0, 55,41819,31.254843,121.589992,6.995709222875037
740,春港丽园(公寓) ,19.0, 88.29,41908,31.38093,121.43695,14.597607014165108
741,大华一村 ,24.0, 85.89,41915,31.257071000000003,121.452894,2.8280346760629316
742,香逸湾 ,8.0, 88.23,41936,31.22742,121.42712,2.706103613464888
743,万科阳光苑 ,11.0, 65.07,41955,31.237742,121.440969,2.0237468599138166
744,万科城市花园 ,22.0, 169.2,41963,31.162573,121.342036,9.968377341373833
745,真光九街坊 ,24.0, 56.67,41998,31.18388,121.70746,14.022793488580191
746,新领地 ,17.0, 121.34,42031,31.17627,121.4247,5.924397690844974
747,鼎鑫名流世家 ,10.0, 92.72,42063,30.89062,121.16162,37.179055227071395
748,爱邦大厦 ,30.0, 96.98,42071,31.15806,121.3479,10.013889983064947
749,月亮河碧园(公寓) ,13.0, 123.6,42072,31.20414,121.35808,7.091983020892068
750,黎明花园 ,23.0, 65.28,42127,31.146666,121.524742,8.545869006906837
751,三湘四季花城 ,9.0, 115,42174,31.055749,121.229762,21.81139879857948
752,绿地诺丁山(公寓) ,9.0, 48.6,42182,31.272436,121.467934,4.042384329720127
753,保利叶上海(一期) ,9.0, 81.76,42197,31.174482,121.425295,6.06007117131489
754,小上海新城 ,10.0, 74.65,42197,31.344515,121.25824,16.477005716936677
755,慧华苑 ,11.0, 48.58,42199,31.412474,121.424698,17.69706858038973
756,象屿名城 ,8.0, 91.22,42206,31.35196,121.38208,12.790659088297382
757,龙湖郦城 ,8.0, 104.69,42220,31.20218,121.54833,5.019065922918342
758,三湘四季花城 ,12.0, 99.46,42229,31.326614000000006,121.257896,15.404817831813176
759,宝山十村 ,23.0, 98.02,42339,31.41363,121.43044,17.75758827910045
760,川杨新苑(四期) ,9.0, 87.39,42339,31.23533,121.43416,2.3351663983092696
761,浦东大道2511弄 ,25.0, 63.04,42355,30.929026,121.45269,28.967582748274026
762,九城湖滨国际 ,12.0, 94.44,42355,31.32903,121.39746,10.42412401835599
763,绿地康桥新苑 ,15.0, 89.68,42373,31.21548,121.36431,6.433716198552862
764,九城湖滨国际 ,12.0, 101,42377,31.149773,121.322495,11.616400364452458
765,新梅花苑 ,24.0, 49.46,42459,31.302174,121.526482,7.495941478215162
766,阳光威尼斯(一期) ,15.0, 117.76,42460,31.272045,121.498088,4.212436016659228
767,丰舍西苑 ,15.0, 70.17,42469,31.284437,121.538582,6.342976995454585
768,浦发绿城 ,15.0, 81.19,42493,31.332487,121.445023,9.932210990520602
769,世纪新城 ,16.0, 83.51,42510,31.20617,121.55859,5.341524754181273
770,城中花园 ,13.0, 122.2,42554,31.14207,121.53112,9.085730753402553
771,思浦小区 ,25.0, 44.65,42554,31.249386,121.479753,1.8395426282250034
772,阳曲小区 ,31.0, 46.99,42563,31.282190000000003,121.484047,4.99332071979096
773,浦江世博家园十三街坊 ,13.0, 85.51,42686,31.1004,121.35626,14.186788496012632
774,绿庭尚城 ,8.0, 89.02,42688,31.013340000000003,121.18777,26.483367263956954
775,宝林一村 ,25.0, 59.73,42693,31.403015000000003,121.493713,16.598471027824147
776,奥林匹克花园 ,10.0, 89,42697,31.18054,121.56188,6.922124384282622
777,浦江世博家园十三街坊 ,13.0, 86.63,42711,31.04698,121.53956,18.006054147155076
778,佳宝新村 ,25.0, 69,42754,31.154217,121.346245,10.339901853804667
779,绿地新江桥城 ,7.0, 76.69,42770,31.231690000000004,121.31603,9.022773131117596
780,浦江世博家园八街坊 ,13.0, 99.07,42799,31.239687,121.546509,4.208732320286113
781,浦江世博家园六街坊 ,12.0, 120.48,42829,31.182137,121.374232,7.355022282231675
782,凌霄苑 ,20.0, 77,42858,31.227506,121.468236,0.4499490975850781
783,奥林匹克花园 ,13.0, 83.49,42880,31.109890000000004,121.23958,17.693950843694257
784,文汇小区(浦东) ,25.0, 64.1,42902,31.289059,121.479202,5.628720772075103
785,新陈路428弄 ,26.0, 100.15,42936,31.25777,121.449,2.9892877281619494
786,华高二村 ,21.0, 75.68,42944,31.28225,121.61436,9.402499865802985
787,印象春城 ,8.0, 88,42955,31.25695,121.59115,7.127491006321645
788,绿地康桥新苑 ,14.0, 76.8,42969,30.823167,121.544724,39.30924630454753
789,中邦城市 ,13.0, 114,42983,31.28211,121.59922,8.674125145908883
790,通河二村 ,27.0, 39.55,42984,31.23777,121.40693,3.903670942928986
791,航华一村 ,23.0, 41.41,42985,31.283319,121.447141,5.302007697807713
792,奥林匹克花园 ,9.0, 66.97,43005,31.12083,121.58075,12.151162729677083
793,梅苑 ,25.0, 58.13,43008,31.073126,121.399299,15.70114548939853
794,佳虹小区 ,22.0, 71.84,43013,31.264515000000006,121.613556,8.582482131246186
795,南新四村 ,25.0, 55.76,43042,31.160223,121.537476,7.647036859113599
796,华高苑 ,21.0, 106.78,43080,31.289162,121.526306,6.363920984972868
797,金都花好悦园 ,25.0, 58.44,43122,31.104373,121.402379,12.783424896205023
798,紫翠苑 ,12.0, 83,43133,31.23774,121.55085,4.417733663346778
799,三林世博家园(大道站路94弄) ,13.0, 113.37,43134,31.136,121.38153,10.500819125361115
800,丰庄十四街坊 ,22.0, 70,43143,31.248116,121.355946,6.955590857516387
801,闻喜路251弄 ,32.0, 38.23,43160,31.250938,121.495232,2.2961263397381337
802,嘉城雅颂湾 ,9.0, 53.05,43167,31.255733000000006,121.138512,19.29326737619021
803,浦江世博家园八街坊 ,13.0, 76.44,43172,31.199131,121.613124,8.465956581625582
804,三门路510弄 ,28.0, 64.22,43289,31.17195,121.338902,9.548012378486675
805,清涧四街坊 ,19.0, 123.57,43296,31.290291,121.519608,6.294027692547805
806,华景苑 ,16.0, 139.41,43398,31.19658,121.46238,3.3264359850639003
807,华润佘山九里 ,8.0, 288,43403,31.104292,121.259569,17.222618897959983
808,万馨佳园 ,14.0, 54.79,43439,31.1924,121.67054,11.767822990084913
809,久久公寓 ,18.0, 130,43462,31.214256,121.452713,1.9867019040872915
810,绿川小区 ,23.0, 66.68,43492,31.173070000000006,121.41868999999998,6.359733961434504
811,浦江世博家园十五街坊 ,13.0, 79.42,43566,31.250484000000004,121.597082,7.256163461167627
812,凌兆新村(凌兆路379弄) ,23.0, 68.82,43592,31.309568,121.491623,7.65454596686856
813,保利叶上海(一期) ,9.0, 79.82,43599,31.259117,121.364441,6.838752041184864
814,市光二村 ,27.0, 72.01,43744,31.115292,121.432686,11.311457496730812
815,浦江世博家园九街坊 ,13.0, 56,43750,31.07569,121.50088,14.938569721915234
816,永业小区 ,25.0, 65.37,43751,31.266726,121.390961,5.88788868186361
817,江桥一村 ,33.0, 38.84,43770,31.1428,121.40826,9.222535497928018
818,大宅风范城 ,8.0, 82.21,43791,31.20721,121.47323,2.236539797173813
819,黄浦花园 ,21.0, 71.89,43817,31.203082,121.470397,2.6414190796133012
820,丰庄十二街坊 ,22.0, 47.47,43818,31.15403,121.39621,8.585351296214473
821,清涧八街坊 ,23.0, 62.74,43832,31.258062,121.388664,5.552918233912665
822,浦江世博家园四街坊 ,14.0, 71.85,43842,31.333969,121.535851,10.534336655991082
823,文华苑(宝山) ,22.0, 82.7,43894,31.339340000000004,121.30583,14.191667473021454
824,浦江世博家园四街坊 ,14.0, 81.99,43908,31.05873,121.53296,16.82521648496022
825,朗诗绿色街区 ,7.0, 118.4,43919,31.03396,121.76403,25.073897525019742
826,昌里花园(二期) ,18.0, 159.34,43932,30.896287,121.818714,37.61350800033391
827,航华四村 ,24.0, 74.58,43980,31.17039,121.35841,8.771658557898542
828,绿川新苑 ,19.0, 77.3,43985,31.212709000000004,121.39801,4.672469281909403
829,中海御景熙岸(公寓) ,8.0, 150,44000,31.12943,121.53174,10.239880679528683
830,淞南一村 ,25.0, 55.9,44008,31.15023,121.3516,10.406859891093992
831,学林苑 ,15.0, 122.69,44014,31.315112,121.384898,9.589399505915994
832,仁德小区 ,28.0, 42.03,44017,30.822443,121.534385,39.32269336461746
833,好第坊(公寓) ,13.0, 97.66,44031,31.290331,121.411978,6.754004741447451
834,逸仙一村 ,27.0, 38.58,44065,31.31293,121.4932,7.986334098782949
835,新城金郡 ,6.0, 137.2,44097,31.279769,121.609601,9.04653917352393
836,市光四村 ,26.0, 64.48,44200,31.14651,121.34885,10.777355944113463
837,盛源花园 ,21.0, 57.69,44202,31.124331,121.407684,10.876646053298325
838,绿地康桥新苑 ,15.0, 90.47,44214,31.31908,121.27462,14.208256890913377
839,控江路740弄 ,41.0, 39.35,44219,31.151367,121.402527,8.628485925375598
840,森林公馆 ,9.0, 86.89,44309,31.348316,121.237282,17.620036189513815
841,荣域飘鹰锦和花园(公寓) ,8.0, 86.88,44314,31.246118,121.428591,3.006665970739605
842,保德路1213弄 ,19.0, 71.03,44348,31.11679,121.42404,11.285842391647432
843,华高二村 ,21.0, 54.05,44404,31.28225,121.61436,9.402499865802985
844,中星海上名豪苑(四期) ,5.0, 87.82,44410,31.20866,121.48745,2.226232148298753
845,航华四村 ,25.0, 54.03,44420,31.248116,121.355946,6.955590857516387
846,西湖苑 ,25.0, 50.65,44423,31.200871000000006,121.598694,7.6390399442182195
847,绿庭尚城 ,11.0, 68.6,44461,31.275270000000006,121.39607,6.193782060131238
848,九城湖滨国际 ,10.0, 86.59,44463,31.017290000000006,121.43177,20.61114791192221
849,河滨城市花园 ,13.0, 94.44,44473,31.261537,121.652642,10.592568863785475
850,聚丰景都 ,11.0, 82.51,44480,31.223684,121.42334,2.9781169523472864
851,临汾花园 ,22.0, 71.91,44501,31.312038,121.46772,7.836809649809992
852,绿中海明苑(公寓) ,10.0, 161.52,44577,31.2084,121.62673,8.943115938629582
853,爱庐世纪新苑 ,12.0, 59.42,44598,31.1152,121.42311,11.446946537346815
854,玉兰清苑 ,7.0, 69,44638,31.279813,121.413709,5.860471821673365
855,象屿名城 ,8.0, 87.35,44648,31.20733,121.40235,4.666021964795584
856,三林世博家园(新浦路199弄) ,13.0, 78.16,44652,31.171740000000003,121.50198,5.857131400777769
857,浦江世博家园四街坊 ,14.0, 67.16,44670,31.14249,121.358979,10.70510507454722
858,河间路1077弄 ,34.0, 38.5,44676,31.168354,121.448807,6.140437473253749
859,金地艺境(宝山) ,7.0, 96.23,44685,31.06945,121.73704,21.52435731999769
860,水塘小区 ,30.0, 54.81,44700,31.290237,121.194031,16.974138828652016
861,金巷小区 ,17.0, 73.32,44736,31.223684,121.42334,2.9781169523472864
862,华高苑 ,21.0, 122.85,44771,31.099120000000006,121.58583,14.12361928059903
863,绿地东上海 ,12.0, 100.48,44786,31.228134000000004,121.44265,1.8189264880237483
864,印象春城 ,8.0, 136.17,44797,31.346744,121.500541,11.259278531228382
865,安居古浪新苑 ,14.0, 69.2,44798,31.04598,121.45068,17.764910675336054
866,凌云新村 ,25.0, 49.07,44834,31.118964,121.060393,25.90932063608878
867,长海一村 ,25.0, 59.76,44847,31.26969,121.4855,3.816057305955362
868,申城佳苑 ,5.0, 61.28,44876,31.18298,121.64023,10.50005964902728
869,绿地康桥新苑 ,15.0, 88,44887,31.118614,121.547722,11.527195311490834
870,金坤花园 ,17.0, 42.32,44897,31.25133,121.44827,2.490515677814485
871,安居金祁新城 ,13.0, 70.12,44923,31.28536,121.35383,8.654483003879717
872,华高二村 ,21.0, 79.46,44929,31.28225,121.61436,9.402499865802985
873,华高二村 ,21.0, 73.45,44929,31.013126,121.256078,24.294024777232032
874,印象春城 ,8.0, 89,44944,31.312828000000003,121.456993,7.965046924282274
875,真光新村第二小区 ,25.0, 50.7,44971,31.23693,121.60211,7.3106316449990425
876,沁春园三村 ,6.0, 90.04,44981,31.156693,121.418999,7.755129285714371
877,天际蓝桥 ,8.0, 63.35,44989,31.16771,121.49047,6.097650919797491
878,绿庭尚城 ,8.0, 123.32,45005,31.15035,121.31294,11.991995722789643
879,金地格林世界(卢尔公寓) ,13.0, 124.39,45020,31.271053,121.586868,7.504581247849333
880,华欣家园 ,15.0, 88.83,45030,31.101633000000003,121.395279,13.1657657731352
881,绿地康桥新苑 ,15.0, 76.6,45040,31.207436,121.436333,3.096454239125002
882,好日子大家园A区 ,14.0, 52.84,45042,31.24574,121.42923,2.957028195867074
883,金杨七街坊 ,24.0, 65.44,45080,31.330070000000006,121.45293999999998,9.636179389640949
884,泗塘三村 ,34.0, 30.39,45081,31.33527,121.45875,10.097106280234264
885,湖畔佳苑(公寓) ,9.0, 277.15,45102,31.165332,121.153157,19.345281168627665
886,水电新村 ,25.0, 57.62,45124,31.173481,121.362099,8.418514954330528
887,古美小区 ,29.0, 59.82,45136,31.267361,121.476418,3.5408423025114333
888,龙潭小区 ,24.0, 59.8,45151,31.191974,121.536277,5.114000999775813
889,梅陇二村 ,26.0, 75.3,45153,30.90641,121.47674,31.11279792697983
890,金巷小区 ,24.0, 101.41,45164,31.31813,121.53103,9.012453726630547
891,凌兆新村(凌兆路396弄) ,24.0, 64.19,45179,31.143173,121.544586,9.291067238494094
892,丽都城假日景苑 ,10.0, 86.24,45223,31.38396,121.21984,20.674439370934643
893,凌霄苑 ,20.0, 76.28,45229,31.222282,121.433891,2.435252153953357
894,世纪花苑 ,20.0, 139.29,45230,31.63053,121.39204,38.68829172692426
895,锦通苑 ,16.0, 114.95,45238,31.010584,121.212021,25.869417892686656
896,三佳苑 ,23.0, 57.03,45240,31.301990000000004,121.52425,7.430066870908113
897,黎安二村 ,23.0, 43.1,45244,31.13025,121.37203,11.2520197488425
898,缘圆宝邸 ,11.0, 74.03,45252,31.243740000000006,121.31845,8.974591843480313
899,航华三村四街坊 ,20.0, 71.8,45265,31.204405,121.470557,2.5140951778780796
900,银河新都 ,13.0, 76.88,45266,31.09508,121.41771,13.39452702758898
901,爱邦大厦 ,30.0, 161.12,45308,31.114587,121.283925,15.543095952510733
902,康桥半岛国际公寓 ,9.0, 81.64,45321,31.04625,121.53233,17.994349967119724
903,新宜小区 ,34.0, 34.84,45351,31.265205,121.439346,3.8824326883103835
904,新城金郡 ,9.0, 93.7,45358,31.115341,121.243918,17.166138632492164
905,御桥花园 ,14.0, 94.79,45364,31.30579,121.46551,7.245379923318663
906,市光三村 ,25.0, 57.9,45424,31.147340000000003,121.12118,21.653823524278298
907,旬阳路342号 ,38.0, 68,45442,31.14249,121.358979,10.70510507454722
908,永和三村 ,23.0, 58.31,45447,31.1935,121.68916000000002,12.7510399954126
909,民悦苑 ,29.0, 39.59,45467,31.360211,121.439654,12.608129769974466
910,缘圆宝邸 ,11.0, 73.01,45474,31.243740000000006,121.31845,8.974591843480313
911,泰德花苑 ,20.0, 142.83,45509,31.112340000000003,121.43447,11.568306219067628
912,天恒名城 ,11.0, 123,45529,31.13271,121.39109,10.51811437881619
913,玉兰小区 ,24.0, 65.79,45600,31.254726,121.46201200000002,2.4292106410390426
914,保利叶上海(一期) ,9.0, 89.41,45633,31.267906,121.454086,3.771639279629235
915,南方公寓 ,21.0, 152.26,45646,31.278139000000003,121.540586,5.931900337882021
916,新梅广场 ,19.0, 115.56,45691,31.14974,121.53513,8.49256964137988
917,中海御景熙岸(公寓) ,8.0, 88.82,45711,31.287626,121.352392,8.852757137542328
918,浦江东旭公寓 ,13.0, 77.63,45730,31.203806,121.406464,4.639219714834636
919,锦秋花园(公寓) ,9.0, 82,45732,31.139190000000006,121.39943,9.749556893326506
920,爱法花园(二期) ,15.0, 64.47,45758,31.228678,121.41246,3.5298668339006882
921,孙桥花苑 ,25.0, 74.3,45761,31.348236,121.372055,12.71716435941617
922,誉品原墅 ,5.0, 181.2,45806,31.24537,121.30567,9.718009310084403
923,航华二村二街坊 ,25.0, 68.76,45812,31.22424,121.55298,4.524173240562635
924,高兴花园 ,23.0, 67.59,45865,31.115202000000004,121.489441,11.102002527727576
925,长桥八村 ,20.0, 82.81,45889,31.24574,121.42923,2.957028195867074
926,宝钢公寓 ,21.0, 125.27,45901,31.214573,121.43763,2.590174353359282
927,三林苑 ,24.0, 71.88,45910,31.146666,121.524742,8.545869006906837
928,川杨新苑(四期) ,9.0, 57.7,45928,31.205017,121.492493,2.656687666319561
929,锦秋花园(公寓) ,12.0, 63.97,45960,31.32065,121.38617,10.007122203751335
930,新梅公寓 ,18.0, 108.53,45979,31.252674,121.568428,5.771599460822041
931,紫晶苑 ,12.0, 60.89,45985,31.04137,121.45774,18.18088410272848
932,三林苑 ,24.0, 71.75,45994,31.218290000000003,121.47934,1.2065486417371718
933,共康四村 ,24.0, 64.13,46001,31.207139,121.488472,2.3833417417487848
934,森林公馆 ,9.0, 88.03,46008,31.173512,121.437065,5.868210172810859
935,中环一号(一期) ,10.0, 132.53,46028,31.29101,121.39985,7.194435992928372
936,浦江智汇园 ,9.0, 67.33,46042,31.014473,121.422905,20.94442385115506
937,爱邦大厦 ,30.0, 94.46,46052,31.135769,121.42981,9.441164523901714
938,柳林公寓 ,16.0, 136.77,46063,31.12146,121.41011,11.088930802269491
939,民京路837弄 ,22.0, 65.07,46105,31.196211,121.432709,4.056829813403564
940,鹏海小区 ,22.0, 72.66,46106,31.192241,121.434433,4.319225294358118
941,古银杏苑 ,20.0, 112.7,46141,31.330070000000006,121.45293999999998,9.636179389640949
942,绿地东上海 ,9.0, 134.29,46169,31.126862,121.572769,11.422781491878512
943,绿地清猗园(威廉公馆) ,5.0, 131,46184,31.181390000000004,121.45227,4.8789468330071095
944,南泉苑 ,30.0, 61.06,46185,31.32033,121.461,8.657144881579796
945,高境二村 ,23.0, 79.67,46191,31.29097,121.42373,6.481797749074123
946,富丽公寓(西区) ,25.0, 108.18,46220,31.257277,121.475899,2.5723339503371734
947,金杨七街坊 ,24.0, 70.31,46224,31.063435,121.542488,16.502174942012015
948,幸福小镇(公寓) ,14.0, 157.93,46224,31.15229,121.3803,9.224176366621345
949,三湘森林海尚(嘉定) ,4.0, 89.73,46250,31.15426,121.36916,9.459907357510025
950,真光新村第二小区 ,21.0, 92.88,46297,31.328882,121.47799,9.447149035871222
951,御桥花园 ,14.0, 92.87,46302,31.17865,121.42063600000002,5.8425666813441
952,天际蓝桥 ,9.0, 122,46312,31.261438,121.34291100000002,8.057272762855112
953,荷五小区 ,24.0, 94.99,46321,31.23185,121.50246,1.609699788316262
954,呼玛三村 ,25.0, 41.01,46331,31.12943,121.53174,10.239880679528683
955,剑桥馨苑 ,13.0, 97.11,46340,31.24088,121.53217,3.445232489132775
956,远景佳苑一期 ,19.0, 96.64,46358,31.28564,121.41634,6.240273146700015
957,嘉骏香山苑 ,13.0, 81.95,46370,31.13264,121.3882,10.59938288051957
958,独立时代 ,14.0, 42.04,46385,31.103846,121.234261,18.30446975365314
959,阳光威尼斯(二期) ,14.0, 82.55,46397,31.281065,121.452591,5.0097826314528255
960,甘泉苑 ,32.0, 47.41,46404,31.29108,121.51835,6.334425190053582
961,新宜小区 ,34.0, 39.84,46436,31.094042,121.373741,14.29919678149036
962,梅陇九村 ,25.0, 43.07,46437,31.25411,121.59351,7.162447202017286
963,佳宝新村 ,23.0, 64.55,46476,31.16418,121.50497,6.602051327870582
964,绿园十二村 ,22.0, 48.38,46507,31.183054,121.382149,6.952824996900067
965,金鼎香樟苑(西区) ,7.0, 83.84,46518,31.352857,121.375578,13.025002783339842
966,汪家井小区 ,29.0, 45.57,46522,31.112917,121.363983,12.921413328454301
967,南方新村 ,24.0, 89.19,46530,31.23357,121.5411,3.8183446406910977
968,南新四村 ,24.0, 55.87,46537,31.221431,121.362597,6.426950867962814
969,剑桥馨苑 ,13.0, 97.98,46541,31.2454,121.36616,6.328446477705858
970,车站新村(普陀) ,23.0, 84.87,46542,31.0497,121.53269,17.672748366400075
971,济阳一村 ,30.0, 76.17,46607,31.184818,121.434441,4.939216053932166
972,青春驿站 ,12.0, 40.76,46615,31.290291,121.519608,6.294027692547805
973,嘉和阳光城 ,13.0, 134.91,46698,31.132293,121.316948,13.012987924215855
974,金泉苑(闵行) ,23.0, 111.35,46700,31.287940000000006,121.32252,10.260002081997346
975,民悦苑 ,29.0, 39.59,46729,31.17406,121.5546,7.092215504862015
976,新时空国际商务广场 ,14.0, 40.62,46775,31.1362,121.56398,10.39585666752355
977,华高苑 ,21.0, 120.72,46803,31.352011,121.356125,13.470681310549532
978,大华一村 ,24.0, 96.14,46807,31.226957,121.41666399999998,3.30345114905163
979,凌云新村 ,24.0, 49.53,46841,31.293695,121.423332,6.726870202955727
980,泰宸苑 ,21.0, 108.74,46901,31.291458,121.614845,9.92037829631749
981,南新四村 ,24.0, 47.96,46915,31.174772,121.56031000000002,7.255924343010942
982,阳光威尼斯(一期) ,15.0, 78.86,46919,31.258136,121.496313,2.934659479766158
983,天成小区 ,22.0, 80.96,46937,31.249545,121.503516,2.4727263310190444
984,泰晤士小镇(公寓) ,14.0, 99.04,46951,31.222282,121.433891,2.435252153953357
985,三门路358弄 ,25.0, 60.68,46968,31.308859,121.492546,7.594076566334554
986,罗秀三村 ,25.0, 48.97,46968,31.193765000000006,121.450703,3.7744457845430346
987,爱博五村 ,8.0, 60.66,46984,31.15666,121.42483,7.62899845188089
988,沁春园三村 ,6.0, 89.15,47000,31.21469,121.52866000000002,3.4496215973110593
989,杉林新月环林东路879弄 ,15.0, 74.44,47018,31.299116,121.594368,9.498524599120088
990,杉林新月环林东路879弄 ,15.0, 76.54,47035,31.164244,121.377922,8.404837678762322
991,梅林小区 ,37.0, 54.82,47064,31.139761,121.454041,8.78708881396095
992,绿地东上海 ,9.0, 114,47106,31.053942,121.537941,17.333119223274437
993,田图苑 ,19.0, 93.4,47110,31.12684,121.75371,18.77910763596572
994,桃浦西路443弄 ,23.0, 87,47127,31.34678,121.49093,11.203147998919144
995,绿地清猗园(威廉公馆) ,5.0, 86.99,47132,31.208333000000003,121.476922,2.133078074546989
996,万里真金苑 ,18.0, 157,47134,31.252469,121.462643,2.211556523185386
997,联鑫坊 ,18.0, 90.04,47202,31.12256,121.20126,18.697836103072426
998,黎明花园 ,24.0, 41.3,47216,31.165292,121.350885,9.41705634876589
999,杨桥第一小区 ,24.0, 67.76,47226,31.242890000000006,121.57823,6.041624236462309
1000,城市方园 ,8.0, 69.81,47272,31.258307,121.521072,3.772393267968952
1001,众众德尚世嘉 ,13.0, 107.81,47306,31.077848,121.402809,15.210639450488863
1002,芳华路253弄 ,24.0, 75.02,47321,31.36832,121.25127,18.34899578949121
1003,三林世博家园(板泉路2101弄) ,13.0, 72.9,47326,31.407590000000006,121.2756,20.428357163095676
1004,中邦城市 ,13.0, 131.99,47353,31.12678,121.58201,11.697275945985501
1005,罗山三村 ,25.0, 48.07,47431,31.117865,121.603554,13.083841073884331
1006,呼玛三村 ,25.0, 39,47436,31.240219,121.559379,4.937824587352614
1007,中环一号(一期) ,8.0, 97.39,47439,31.336227,121.573158,11.608879067228614
1008,御桥花园 ,14.0, 70.61,47444,31.1966,121.56383,6.051956717795208
1009,光大花园 ,19.0, 155.67,47473,31.031805,121.19809,24.733227272117023
1010,三林世博家园(板泉路2101弄) ,13.0, 76.88,47477,31.208324,121.464264,2.2044401276502255
1011,控江路1039弄 ,47.0, 46.74,47497,31.192703,121.459465,3.725742200649513
1012,新梅广场 ,19.0, 112.6,47514,31.271019,121.590378,7.67466929005461
1013,新黄小区 ,24.0, 54.72,47515,31.26267,121.42848,4.0451539119602185
1014,临汾路1565弄 ,25.0, 43.77,47522,31.249386,121.479753,1.8395426282250034
1015,翠竹苑 ,22.0, 77.84,47534,31.234118,121.45977,0.8987564188732573
1016,永泰花苑 ,14.0, 73.16,47567,31.1908,121.67748,12.191572707327339
1017,誉品谷水湾 ,5.0, 187,47594,31.200062,121.484612,2.9803028191701237
1018,玉兰小区 ,24.0, 58.82,47603,31.04902,121.77749,24.539000613884532
1019,仙都绿苑 ,14.0, 54.61,47611,31.259081,121.562195,5.711636153210979
1020,新村路285弄 ,32.0, 34.23,47620,31.191408000000006,121.700691,13.438238868481179
1021,幸福小镇(公寓) ,14.0, 77.42,47663,31.281617,121.558155,6.849961689447859
1022,五莲一小区 ,23.0, 67.12,47676,31.191715,121.445732,4.063993659229907
1023,嘉骏香山苑 ,13.0, 77.37,47693,31.043440000000004,121.23542,22.536492387919665
1024,欣源公寓 ,24.0, 87.94,47760,31.16053,121.34812,9.841532157622485
1025,延吉六村 ,32.0, 43.76,47761,31.176968,121.60376,8.99175715382699
1026,古桐四村 ,16.0, 94.16,47791,31.256502,121.347206,7.663026819549592
1027,蓝城小区 ,25.0, 79.08,47800,31.1863,121.36879,7.360735432181072
1028,浦发绿城 ,15.0, 48.53,47806,31.03462,121.5102,18.915271029106272
1029,四季绿城 ,14.0, 117.13,47811,31.260221,121.420023,4.209192283102579
1030,绿地香颂(浦东)(公寓) ,8.0, 87.84,47815,31.13202,121.53474,10.061850500650078
1031,三门路510弄 ,28.0, 66.89,47840,31.0497,121.53269,17.672748366400075
1032,嘉丰新苑 ,20.0, 116.5,47897,31.211397,121.369392,6.255233531697748
1033,图们小区 ,28.0, 56.16,47899,31.291126,121.548393,7.190686856513398
1034,罗阳七村(华宝小区) ,25.0, 40.5,47902,31.124746,121.398628,11.030780719889933
1035,浦江智汇园 ,9.0, 81,47902,31.159240000000004,121.38439,8.547965761377089
1036,绿川新苑 ,20.0, 50.26,47951,31.183867,121.42408799999998,5.313699317557689
1037,浦江智汇园 ,9.0, 81.32,47959,31.01076,121.23329,25.174059912976762
1038,临沂三村 ,31.0, 57.34,47960,31.194435,121.422447,4.55254353591822
1039,宜川一村 ,38.0, 51.06,47983,31.25133,121.44827,2.490515677814485
1040,华宝花园 ,23.0, 90.65,47987,31.201723,121.556208,5.424225738912869
1041,新时空国际商务广场 ,14.0, 40.61,47999,31.217439,121.417039,3.496994056667453
1042,金杨新村三街坊 ,24.0, 42.71,47999,31.177331,121.434971,5.574942014911595
1043,华高苑 ,21.0, 94.77,48011,31.257620000000006,121.57417,6.259168273662517
1044,华泾绿苑 ,9.0, 64.56,48018,31.12146,121.41011,11.088930802269491
1045,嘉骏花苑 ,17.0, 81.2,48030,31.288412,121.49839,5.7266015853467165
1046,三林世博家园(东书房路560弄) ,13.0, 95.64,48098,31.162573,121.342036,9.968377341373833
1047,泗塘二村 ,36.0, 29.73,48100,31.189391,121.436916,4.485184780072134
1048,保利金爵公寓 ,10.0, 89.36,48120,31.32921,121.5914,11.590655198515975
1049,新世纪广场 ,24.0, 168.31,48126,31.058593,121.24428,21.077610897045325
1050,中环一号(一期) ,10.0, 101.79,48139,31.33393,121.52753,10.38245689471732
1051,宏翔公寓 ,20.0, 135,48149,31.17406,121.5546,7.092215504862015
1052,国和路611弄 ,24.0, 53.98,48166,31.229351,121.410477,3.640236007105748
1053,幸福第一公寓 ,23.0, 74.72,48180,31.306723,121.437263,7.61618111991822
1054,香山新村西北街坊 ,23.0, 67.4,48220,31.28149,121.347555,8.727272615361034
1055,三林新村(永泰路468弄) ,10.0, 83.93,48255,31.257482,121.39648,5.137306028768959
