,east_longitude,north_latitude
207,121.50246000000001,31.23185
208,121.425766,31.371160999999997
209,121.43099199999999,31.210958
210,121.614323,31.269156
211,121.573158,31.336227
212,121.39985,31.291009999999996
213,121.462643,31.252469
214,121.45053100000001,31.269291
215,121.54225100000001,31.302099
216,121.51336599999999,31.190555
217,121.48071999999999,31.33372
218,121.49476000000001,31.161
219,121.49346000000001,31.08072
220,121.62281000000002,31.213796999999996
221,121.664612,31.189195
222,121.54458600000001,31.143172999999997
223,121.560478,31.260121999999996
224,121.509697,31.227127000000003
225,121.35841,31.17039
226,121.470557,31.204404999999998
227,121.39746000000001,31.32903
228,121.32249499999999,31.149773
229,121.48114,31.209408000000003
230,121.484472,31.198897
231,121.56295,31.228329
232,121.542809,31.186045
233,121.513306,31.240961
234,121.598694,31.200871000000003
235,121.363983,31.112917
236,121.43551000000001,31.25879
237,121.41378,31.145752
238,121.25121000000001,31.39017
239,121.16162,30.890620000000002
240,121.70746000000001,31.18388
241,121.371582,31.236649
242,121.40237900000001,31.104373
243,121.47321000000001,31.318659999999998
244,121.48728200000001,31.256690999999996
245,121.74703000000001,30.96166
246,121.34001,31.153646999999996
247,121.44243700000001,31.230326
248,121.367828,31.342934000000003
249,121.42967,31.39319
250,121.38208,31.35196
251,121.319725,31.130814
252,121.3422,31.15451
253,121.59436799999999,31.299115999999998
254,121.53112,31.14207
255,121.51348,31.195390000000003
256,121.49811000000001,31.097409999999996
257,121.51921000000002,31.14488
258,121.32784,31.25713
259,121.595505,31.276276
260,121.41838,31.080090000000002
261,121.53233,31.04625
262,121.476922,31.208333000000003
263,121.613825,31.215504
264,121.316961,31.296508000000003
265,121.67303500000001,31.225254
266,121.55421100000001,31.227334999999997
267,121.39852900000001,31.197096000000002
268,121.31638999999998,31.2699
269,121.43980400000001,31.185202
270,121.49066,31.34293
271,121.23483999999999,31.113678000000004
272,121.466652,31.328758
273,121.31643000000001,31.23842
274,121.40387,31.113483000000002
275,121.500541,31.346744
276,121.48742299999999,31.224213
277,121.593469,31.117621000000003
278,121.47494499999999,31.204621999999997
279,121.41424599999999,31.355509
280,121.48074299999999,31.199665000000003
281,121.25208,31.33298
282,121.44758600000002,31.189659000000002
283,121.509697,31.227127000000003
284,121.50126599999999,31.178831
285,121.36878999999999,31.1863
286,121.44714099999999,31.283319
287,121.42308,31.133059999999997
288,121.46132,31.206201
289,121.482,31.22069
290,121.75401000000001,31.04634
291,121.37982,31.16665
292,121.431172,31.204797999999997
293,121.44403999999999,31.23405
294,121.49316,31.25968
295,121.7413,31.17105
296,121.86771,30.97655
297,121.46208999999999,31.200329999999997
298,121.37486100000001,31.217627
299,121.51205,31.26118
300,116.35301000000001,39.95909
301,121.426309,31.217229
302,121.12831299999999,31.139889
303,121.442696,31.207096000000003
304,121.41533000000001,31.285590000000003
305,121.5032,31.0763
306,121.40508,31.16396
307,121.5258,31.197544
308,121.49745,31.32757
309,121.49633,31.26925
310,121.49132,31.222579999999997
311,121.63641000000001,31.188540000000003
312,121.50246000000001,31.23185
313,121.40237900000001,31.104373
314,121.486626,31.213757
315,121.40237900000001,31.104373
316,121.43404,31.14312
317,121.551224,31.184894
318,121.51238300000001,31.212560999999997
319,121.44763200000001,30.91511
320,121.41318999999999,31.13725
321,121.47717,31.209809999999997
322,121.547722,31.118614
323,121.3852,31.06812
324,121.56398,31.1362
325,121.438745,31.245693
326,121.41703899999999,31.217439000000002
327,121.45075,31.196890000000003
328,121.43101499999999,31.237837
329,121.426493,31.206149
330,121.603554,31.117865000000002
331,121.46641000000001,31.237209999999997
332,121.36805,31.175188000000002
333,121.49838999999999,31.288412
334,121.45160700000001,31.262166999999998
335,121.40476799999999,31.232704
336,121.47305,31.328529999999997
337,121.573784,31.236742
338,121.37455700000001,31.16293
339,121.534931,31.19306
340,121.59971999999999,31.1233
341,121.517677,31.305357
342,121.477783,31.265507
343,121.3947,31.09517
344,121.3882,31.132640000000002
345,121.53608700000001,31.046961
346,121.334969,31.139275
347,121.47336999999999,31.337020000000003
348,121.52033300000001,31.207897999999997
349,121.488243,31.161690000000004
350,121.3983,31.08437
351,121.40913400000001,31.194693
352,121.243918,31.115340999999997
353,121.447121,31.260612
354,121.42529499999999,31.174482
355,121.412648,31.200802000000003
356,121.540586,31.278139000000003
357,121.50636000000002,31.07463
358,121.18249499999999,31.189768
359,121.465958,31.280415
360,121.385159,31.107015000000004
361,121.233085,31.103537
362,121.358686,31.393922999999997
363,121.21983999999999,31.38396
364,121.15855900000001,31.278957000000002
365,121.558155,31.281616999999997
366,121.544724,30.823166999999998
367,121.40235,31.20733
368,121.43221299999999,31.306175
369,121.54458600000001,31.143172999999997
370,121.319725,31.130814
371,121.33755500000001,31.122695
372,121.47484299999999,31.274911
373,121.538086,31.212919
374,121.41378,31.145752
375,121.36939199999999,31.211396999999998
376,121.599869,31.125714000000002
377,121.41725,31.23495
378,121.54458600000001,31.143172999999997
379,121.42865400000001,31.18014
380,121.452591,31.281065
381,121.35477,31.17598
382,121.31294,31.15035
383,121.36444099999999,31.259117
384,121.53611200000002,31.259633
385,121.42063600000002,31.17865
386,121.46551000000001,31.305790000000002
387,121.57779099999999,31.257831
388,121.381092,31.218315999999998
389,121.39470700000001,31.191206
390,121.54458600000001,31.143172999999997
391,121.47568500000001,31.213397999999998
392,121.12831299999999,31.139889
393,121.464409,31.229328000000002
394,121.50246000000001,31.23185
395,121.43899499999999,31.190792
396,121.48973799999999,31.220339000000003
397,121.543862,31.180248
398,121.42916100000001,31.205820000000003
399,121.56295,31.228329
400,121.484472,31.198897
401,121.39955,31.01493
402,121.53817,31.04474
403,121.48675,31.216520000000003
404,121.47673999999999,30.906409999999997
405,121.80108,31.05592
406,121.509697,31.227127000000003
407,121.410454,31.133024
408,121.42483,31.15666
409,121.231796,31.111031
410,121.44223000000001,31.2495
411,121.30733799999999,31.217301000000003
412,121.408951,31.108560999999998
413,121.433403,31.207038
414,121.25126999999999,31.36832
415,121.49389,31.204178000000002
416,121.63298,31.197129999999998
417,121.55554,31.195320000000002
418,121.44605800000001,31.229278000000004
419,113.957039,30.917996999999996
420,121.44960800000001,31.127446999999997
421,121.456154,31.242563
422,121.453795,30.934645
423,121.3116,31.21524
424,121.53268999999999,31.0497
425,121.24732,31.101840000000003
426,121.54248799999999,31.063435
427,121.56383000000001,31.1966
428,121.68916000000002,31.1935
429,121.58471999999999,31.246470000000002
430,121.534701,31.150383
431,121.43195,31.293809999999997
432,121.438267,31.229067999999998
433,121.554024,31.210752000000003
434,121.492493,31.205016999999998
435,121.459404,31.172802
436,121.483574,31.215121999999997
437,121.55937,31.25737
438,121.411293,31.216913
439,121.425703,31.242165000000004
440,121.41370900000001,31.279813
441,121.54193899999999,31.22731
442,121.3516,31.15023
443,121.34792,31.3173
444,121.54458600000001,31.143172999999997
445,121.438745,31.245693
446,121.45403300000001,31.165041
447,121.4031,31.1341
448,121.55296100000001,31.208416999999997
449,121.536156,31.199543
450,121.51634299999999,31.146937
451,121.676348,31.264567
452,121.589992,31.254843
453,121.195043,31.009958
454,121.67748,31.1908
455,121.66199499999999,31.205994
456,121.38927,31.351879999999998
457,121.51841,31.138325
458,121.28152,31.20373
459,121.35626,31.1004
460,121.37796000000002,31.173471000000003
461,121.62985,31.31895
462,121.39806399999999,31.192272999999997
463,121.462029,31.284703999999998
464,121.322033,31.235754999999997
465,121.43908700000001,31.189182000000002
466,121.22829399999999,31.377552
467,121.4251,31.11362
468,121.41155400000001,31.353938
469,121.73704,31.06945
470,121.48745,31.20866
471,121.46551000000001,31.305790000000002
472,121.34792,31.3173
473,121.331345,31.269634000000003
474,121.697382,31.173436
475,121.43443300000001,31.192240999999996
476,121.478867,31.210504999999998
477,121.51941000000001,31.145020000000002
478,121.56031000000002,31.174771999999997
479,121.47023999999999,31.21477
480,121.40234,31.26768
481,121.41115,31.4263
482,121.53233,31.04625
483,121.46831,31.21515
484,121.42719,31.115540000000003
485,121.48114,31.209408000000003
486,121.440969,31.237741999999997
487,121.56415,31.213586
488,121.447121,31.260612
489,121.271248,31.331684000000003
490,121.25551999999999,31.356140000000003
491,121.21983999999999,31.38396
492,121.53217,31.240879999999997
493,121.80668600000001,30.910524
494,121.41398000000001,31.23994
495,121.52595500000001,31.175219
496,121.45293999999998,31.330070000000003
497,121.42456999999999,31.13745
498,121.41968,31.00321
499,121.52895,31.1423
500,121.589226,31.087484000000003
501,121.375578,31.352857
502,121.76403,31.033959999999997
503,121.49398000000001,31.094504999999998
504,121.40946699999999,31.240655
505,121.484978,31.203863000000002
506,121.52474199999999,31.146665999999996
507,121.43441100000001,31.236732
508,121.416908,31.236798999999998
509,121.44583899999999,31.170612
510,121.80378,30.898709999999998
511,121.577675,31.132146999999996
512,121.76292,31.108929999999997
513,121.40058,31.13952
514,121.737821,31.062971
515,121.53112,31.14207
516,121.24706,31.10185
517,121.36101000000001,31.139459999999996
518,121.577675,31.132146999999996
519,121.63851000000001,31.028990000000004
520,121.403054,31.136703999999998
521,121.404058,31.191333
522,121.514954,31.294040999999996
523,121.5071,31.22702
524,121.48516000000001,31.30015
525,121.491974,31.318913000000002
526,121.44714099999999,31.283319
527,121.12271899999999,31.175489000000002
528,121.43389099999999,31.222282
529,121.387997,31.122387
530,121.53119,31.20024
531,121.52616100000002,31.138325
532,121.44211000000001,31.38273
533,121.29098,31.221040000000002
534,121.596275,31.284354999999998
535,121.53438500000001,30.822443
536,121.50161499999999,31.327559
537,121.470557,31.204404999999998
538,121.537361,31.233373999999998
539,121.54541,31.184977000000003
540,121.35391200000001,31.169946999999997
541,121.575378,31.232775
542,121.497025,31.263903000000003
543,121.438745,31.245693
544,121.43836999999999,31.216078000000003
545,121.41593200000001,31.175903
546,121.48973799999999,31.220339000000003
547,121.57415800000001,31.131624
548,121.504222,31.15263
549,121.4746,31.19221
550,121.440735,31.242477
551,121.538094,31.366737
552,121.404152,31.263569
553,116.35301000000001,39.95909
554,121.509155,31.228027
555,121.614323,31.269156
556,121.42923,31.24574
557,121.534701,31.150383
558,121.53608700000001,31.046961
559,121.44827,31.25133
560,121.420998,31.242205
561,121.38439,31.159240000000004
562,121.387413,31.205493
563,121.53761000000002,31.04056
564,121.44703,31.31809
565,121.534701,31.150383
566,121.22556100000001,31.383096999999996
567,121.53712,31.063029999999998
568,121.568802,31.228690999999998
569,121.67013,31.191
570,121.358719,31.23954
571,121.529228,31.160906
572,121.358979,31.142490000000002
573,121.53133799999999,31.266121000000002
574,121.52396399999999,31.173398
575,121.40237900000001,31.104373
576,121.424858,31.253576000000002
577,121.395859,31.215187
578,121.800102,30.911463
579,121.399437,31.091351
580,121.09231399999999,31.165786999999998
581,121.575378,31.232775
582,121.56052,31.226029999999998
583,121.55859,31.20617
584,121.38208999999999,31.18432
585,121.47717,31.209809999999997
586,121.46537,31.243757000000002
587,121.308807,31.306046999999996
588,121.281348,31.319647999999997
589,121.48728200000001,31.256690999999996
590,121.51921000000002,31.14488
591,121.360919,31.137544000000002
592,121.545677,31.048525
593,121.59405500000001,31.198643
594,121.416634,31.224047
595,121.50183,31.07092
596,121.54873700000002,31.178472999999997
597,121.597082,31.250484000000004
598,121.4247,31.176270000000002
599,121.388107,31.202759000000004
600,121.46346000000001,31.244190000000003
601,121.53513000000001,31.14974
602,121.27462,31.31908
603,121.46163899999999,31.204739
604,121.42719,31.115540000000003
605,121.40508,31.16396
606,121.415977,31.150114000000002
607,11628630.04,4098769.14
608,121.24928,31.371129999999997
609,121.457893,31.268290000000004
610,121.42413700000002,31.248067
611,121.55621299999999,31.246834000000003
612,121.509064,30.837994000000002
613,121.484978,31.203863000000002
614,121.310699,31.209694
615,121.35616999999999,31.18398
616,121.48957800000001,31.252632000000002
617,121.76030700000001,31.119314000000003
618,121.42963,31.216959999999997
619,121.44063999999999,31.22826
620,121.47896599999999,31.243997999999998
621,121.389946,31.275915
622,121.50723300000001,31.289751000000003
623,121.47910300000001,31.288896
624,121.696205,31.183702
625,121.341743,31.154647999999998
626,121.362597,31.221431
627,121.55298,31.22424
628,121.17063,31.098679999999998
629,121.25823999999999,31.344515
630,121.408491,31.263287
631,121.34729399999999,31.171273
632,121.440155,31.329782
633,121.58075,31.120829999999998
634,121.49316,31.25968
635,121.23958,31.109890000000004
636,121.44818899999999,31.189493
637,121.32977,31.145670000000003
638,121.51646399999998,30.940331
639,121.37191000000001,31.11072
640,121.423823,31.350263
641,121.50870800000001,31.272084000000003
642,121.518349,31.237671000000002
643,11628630.04,4098769.14
644,121.52778,31.28414
645,121.32325700000001,31.263617
646,121.44827,31.25133
647,121.38260700000001,31.161901
648,121.532646,31.240640999999997
649,121.49433,31.15488
650,121.34203600000001,31.162573
651,121.44408999999999,31.188090000000003
652,121.48742299999999,31.224213
653,121.4077,31.04235
654,121.534701,31.150383
655,121.445732,31.191715000000002
656,121.45858100000001,31.214617999999998
657,121.276146,31.328284999999997
658,121.497025,31.263903000000003
659,121.470557,31.204404999999998
660,121.433346,31.280483
661,121.15388999999999,31.139879999999998
662,121.43471000000001,31.235290000000003
663,121.5114,31.1838
664,121.430252,31.2083
665,121.45297,31.157259999999997
666,121.24706,31.10185
667,121.47494499999999,31.204621999999997
668,121.51433600000001,31.221663
669,121.58006,31.29594
670,121.47934,31.218290000000003
671,121.425026,31.257984000000004
672,121.53233,31.04625
673,121.4596,31.296771999999997
674,121.537925,31.049284000000004
675,121.581418,31.135271000000003
676,121.68651000000001,31.19535
677,121.44966000000001,31.2337
678,121.211479,31.272869
679,121.41721299999999,31.231937
680,121.39607,31.275270000000003
681,121.49401100000001,31.212003999999997
682,121.461477,31.323219
683,121.49819,31.26453
684,121.49323999999999,31.40486
685,121.39013700000001,31.206219
686,121.394699,31.136295
687,121.51835,31.291079999999997
688,121.5411,31.23357
689,121.61169,31.29934
690,121.42631499999999,31.261840999999997
691,121.4031,31.1341
692,121.452591,31.281065
693,121.71495,31.03578
694,121.257896,31.326614000000003
695,121.240334,31.112833000000002
696,121.3479,31.15806
697,121.51433600000001,31.221663
698,121.4002,31.20696
699,121.44679,31.187920000000002
700,121.231796,31.111031
701,121.46478799999998,31.249407
702,121.425623,31.132776
703,121.271248,31.331684000000003
704,121.522171,31.223098999999998
705,121.554024,31.210752000000003
706,121.54708899999999,31.23295
707,121.480301,31.244356
708,121.44827,31.25133
709,121.49043300000001,31.306653000000004
710,121.47934,31.218290000000003
711,121.56295,31.228329
712,121.49668999999999,31.164820000000002
713,121.44827,31.25133
714,121.440969,31.237741999999997
715,121.56295,31.228329
716,121.484978,31.203863000000002
717,121.409485,31.0555
718,121.536484,31.181471000000002
719,121.59069099999999,31.260294000000002
720,121.44113899999999,30.993994
721,121.43903799999998,31.333799
722,121.395129,31.159352000000002
723,121.449646,31.192116
724,121.36343799999999,31.135997999999997
725,121.543159,31.0401
726,121.589914,31.249987
727,121.543076,31.232597
728,121.5069,31.22686
729,121.43386000000001,31.21538
730,121.509155,31.228027
731,121.442062,31.240516999999997
732,121.35626,31.1004
733,121.54458600000001,31.143172999999997
734,121.452591,31.281065
735,121.58902900000001,31.242671
736,121.63667,31.031240000000004
737,121.433178,31.234553000000002
738,121.330366,31.134196000000003
739,121.36625,31.34732
740,121.39806399999999,31.192272999999997
741,121.55859,31.20617
742,121.561226,31.245634000000003
743,121.38153,31.136
744,121.53794099999999,31.053942
745,121.53794099999999,31.053942
746,121.53969599999999,31.157890000000002
747,121.438955,31.187489000000003
748,121.572769,31.126862
749,121.577003,31.237322
750,121.44827,31.25133
751,121.513306,31.240961
752,121.497025,31.263903000000003
753,121.52474199999999,31.146665999999996
754,121.59329,31.32603
755,121.445732,31.191715000000002
756,121.41746,31.27563
757,121.49283,31.263840000000002
758,121.243918,31.115340999999997
759,121.58968,31.08933
760,121.459404,31.172802
761,121.240109,31.343597999999997
762,121.62428999999999,31.210490000000004
763,121.44418300000001,31.270245000000003
764,121.33004,31.294611
765,121.47305,31.328529999999997
766,121.43663000000001,30.992990000000002
767,121.54458600000001,31.143172999999997
768,121.43085500000001,31.256281
769,121.51841,31.138325
770,121.468658,31.316371999999998
771,121.545433,31.040512
772,121.58833,31.241390000000003
773,121.54833,31.20218
774,121.46551000000001,31.305790000000002
775,121.39598000000001,31.17387
776,121.383255,31.141451
777,121.49476000000001,31.161
778,121.38208999999999,31.18432
779,121.452591,31.281065
780,121.16250500000001,31.288099
781,121.513306,31.240961
782,121.452894,31.257071000000003
783,121.4743,31.202920000000002
784,121.493137,31.217761
785,121.41828899999999,31.272717999999998
786,121.27462,31.31908
787,121.44827,31.25133
788,121.46793400000001,31.272436
789,121.37886,31.154165000000003
790,121.37377,31.18035
791,121.18907,31.04458
792,121.462029,31.284703999999998
793,121.46716299999999,31.225725
794,121.43444099999999,31.184818
795,121.575378,31.232775
796,121.572769,31.126862
797,121.23958,31.109890000000004
798,121.49401100000001,31.212003999999997
799,121.60211000000001,31.236929999999997
800,121.23751200000001,31.112035
801,121.54221000000001,31.369090000000003
802,121.386253,31.266047999999998
803,121.508133,31.277712
804,121.483251,31.299275
805,121.33804199999999,31.132575
806,121.36673400000001,31.110367999999998
807,121.42334,31.223684000000002
808,121.65348,31.274733
809,121.37216000000001,31.3145
810,121.55620800000001,31.201722999999998
811,121.42981,31.135769
812,121.3876,31.26057
813,121.39108999999999,31.13271
814,121.37475,31.247059999999998
815,121.51505300000001,31.216618
816,121.41115,31.4263
817,121.54248799999999,31.063435
818,121.447333,31.254283
819,121.447617,31.235529
820,121.418053,31.198390999999997
821,121.44500500000001,31.300746000000004
822,121.37455700000001,31.16293
823,121.40698,31.019190000000002
824,121.45227,31.181390000000004
825,121.316961,31.296508000000003
826,121.38133799999999,31.160290000000003
827,121.50762900000001,30.971071999999996
828,121.50762900000001,30.971071999999996
829,121.45773999999999,31.04137
830,121.36700400000001,31.179717999999998
831,121.417603,31.206429999999997
832,121.53473999999999,31.13202
833,121.41763300000001,31.216764
834,121.46793400000001,31.272436
835,121.48957800000001,31.252632000000002
836,121.442696,31.207096000000003
837,121.43222800000001,31.243253999999997
838,121.5258,31.197544
839,121.50058,31.140279999999997
840,121.51453000000001,31.18368
841,121.45160700000001,31.262166999999998
842,121.32977,31.145670000000003
843,121.41266599999999,31.229731
844,121.54650900000001,31.239687
845,121.489899,31.278017
846,121.599869,31.125714000000002
847,121.41879499999999,31.264698
848,121.50497,31.164179999999998
849,121.24351999999999,31.3886
850,121.526482,31.302174
851,121.609577,31.253119
852,121.37203000000001,31.13025
853,121.39931999999999,31.109859999999998
854,121.47308999999998,31.283929999999998
855,121.42867,31.17063
856,121.31845,31.243740000000003
857,121.50466999999999,31.065140000000003
858,121.410606,31.110998
859,121.45549,31.32443
860,121.445269,31.178472999999997
861,121.44577,30.904539
862,121.487905,31.202893
863,121.356125,31.352010999999997
864,121.674049,31.289108000000002
865,121.5537,31.227711
866,121.47748999999999,31.23142
867,121.53828999999999,31.20982
868,121.35616999999999,31.18398
869,121.457044,31.233093
870,121.59245,31.32137
871,121.423119,31.223309999999998
872,121.60302,31.2803
873,121.58263999999998,31.15349
874,121.51042,31.030559999999998
875,121.52474199999999,31.146665999999996
876,121.38133799999999,31.160290000000003
877,121.25421599999999,31.327015999999997
878,121.39985,31.291009999999996
879,121.55203200000001,31.209961
880,121.41748,31.18057
881,121.67303500000001,31.225254
882,121.45904399999999,31.205007000000002
883,121.50531000000001,31.135399
884,121.4006,31.052290000000003
885,121.17263799999999,31.104965000000004
886,121.509697,31.227127000000003
887,121.54193899999999,31.22731
888,121.536156,31.199543
889,121.41073600000001,31.200193
890,121.62673000000001,31.2084
891,121.53173999999999,31.12943
892,121.49206000000001,31.198159999999998
893,121.43497099999999,31.177331
894,121.51433600000001,31.221663
895,121.37746100000001,31.167325
896,121.31603,31.231690000000004
897,121.32249499999999,31.149773
898,121.530515,31.208171999999998
899,121.43824,31.242123
900,121.356125,31.352010999999997
901,121.154898,31.153949
902,121.4932,31.312929999999998
903,121.75415600000001,31.179824
904,121.43021999999999,31.01192
905,121.52185800000001,31.146334000000003
906,121.36406000000001,31.14368
907,121.8165,30.965009999999996
908,121.49206000000001,31.198159999999998
909,121.521194,31.274960999999998
910,121.547531,31.182347999999998
911,121.395119,31.205507
912,121.538582,31.284437
913,121.51433600000001,31.221663
914,11628630.04,4098769.14
915,121.49631299999999,31.258136
916,121.355946,31.248115999999996
917,121.477448,31.199271999999997
918,121.579834,31.252934000000003
919,121.346245,31.154217
920,121.254501,31.353237
921,121.547531,31.182347999999998
922,121.522301,31.065599
923,121.49356999999999,31.16715
924,121.40698,31.019190000000002
925,121.36616000000001,31.2454
926,121.37024699999999,31.239569
927,121.41771000000001,31.09508
928,121.45976999999999,31.234118
929,121.46163899999999,31.204739
930,121.462029,31.284703999999998
931,121.38385,31.146908000000003
932,121.417585,31.202786
933,121.54200700000001,31.204272999999997
934,121.64023,31.18298
935,121.46078500000002,31.197603000000004
936,121.45875,31.33527
937,121.36735,31.36593
938,121.43194,31.251240000000003
939,121.404152,31.263569
940,121.38651999999999,31.252083000000002
941,11628630.04,4098769.14
942,121.46656000000002,31.201
943,121.42186000000001,31.260937
944,121.44628,31.19642
945,121.4898,31.408152
946,121.579834,31.252934000000003
947,121.43251000000001,31.195109999999996
948,121.16003,31.29161
949,121.537392,31.03898
950,121.439346,31.265204999999998
951,121.46875,30.918159000000003
952,121.44901000000002,31.24659
953,121.4766,31.20676
954,121.545677,31.048525
955,121.47936999999999,31.276978000000003
956,121.23751200000001,31.112035
957,121.32948300000001,31.244698
958,121.24826999999999,31.399109999999997
959,121.42923,31.24574
960,121.42092099999999,31.256758
961,121.56921100000001,31.225134999999998
962,121.67687,31.277509999999996
963,121.51166,31.182
964,121.44535,31.27174
965,121.53199,31.148640000000004
966,121.53233,31.04625
967,121.303524,31.270743
968,121.53119,31.20024
