,houseloc,houseage,housesize,unitprice,north_latitude,east_longitude,distance
449,万科白马花园(公寓) ,2.3978952727983707,4.480626850913491,10.482289531311213,31.079493,121.34188799999998,2.784341945690187
450,阳光城新界 ,1.3862943611198906,4.390738575275903,10.4825697768081,31.22731,121.541939,1.4130936765409443
451,共富一村 ,3.091042453358316,4.7014798661255,10.482681853020042,31.287257,121.35556499999998,2.1435849476273474
452,新凯一期 ,2.5649493574615367,4.358758007734528,10.482821930623263,31.09868,121.17063,3.0547488387290285
453,共富二村 ,3.091042453358316,4.424247650107844,10.48321404355681,31.275270000000006,121.39607,1.8006371448861078
454,栅桥小区 ,3.1354942159291497,3.8918202981106265,10.483326047589072,31.100325,121.251457,2.8685252039321245
455,万科金色华亭 ,1.9459101490553132,4.48863636973214,10.483773938311225,31.232815,121.540977,1.3998778289466967
456,景江苑C区 ,2.70805020110221,4.569853840860524,10.484053768176494,31.078768,121.494392,2.6799725738202422
457,枫桦景苑 ,2.5649493574615367,4.605270180988425,10.485619369994788,31.35577,121.41213,2.5270396924520946
458,菊泉新城(菊泉街39弄) ,2.6390573296152584,4.3225419878389895,10.486233757860406,31.192116,121.449646,1.3395781398414204
459,海尚康庭 ,2.3978952727983707,4.284138133854756,10.486903568942912,31.267286,121.683955,2.542379923826979
460,米兰诺贵都 ,1.791759469228055,4.491553459201124,10.487126739641525,31.189768,121.182495,2.823564864486751
461,新凯二期 ,2.302585092994046,4.350148895775859,10.487823827237893,31.184818,121.434441,1.5660450178678933
462,新闵小区 ,3.4657359027997265,4.092676505121403,10.488325429589223,30.896287,121.818714,3.6297048137424652
463,翔和雅苑 ,1.791759469228055,4.255045172913092,10.48868754154148,31.1362,121.56398,2.3492499853228344
464,荣域飘鹰锦和花园(公寓) ,2.0794415416798357,4.505349850705881,10.488826780461768,31.23185,121.50246,0.6198903610832134
465,鑫鑫花园 ,2.70805020110221,4.5462690780679305,10.490079059076491,31.159240000000004,121.38439,2.1239365300850084
466,银都新村(1至7区) ,3.1354942159291497,4.354526960971297,10.490607328450544,31.137544,121.360919,2.382955951823721
467,新城盛景园 ,2.1972245773362196,4.485485343042112,10.49318904964302,31.316372,121.468658,2.115299013489758
468,象屿都城 ,2.0794415416798357,4.68213122712422,10.494380499057318,31.306175,121.432213,2.0312218180478547
469,星晓家园 ,2.0794415416798357,4.731185906570952,10.495321571395584,31.27751,121.67687,2.537099016061438
470,昌鑫花园(公寓) ,2.5649493574615367,4.467516020689296,10.495404564687007,31.350626,121.40421299999998,2.499146607806804
471,双秀北园 ,2.772588722239781,4.888316989638111,10.495819427857256,31.01395,121.235931,3.2052419901350615
472,杨园一村 ,2.302585092994046,3.987501466604052,10.495847079283381,31.248116,121.355946,1.906527774039316
473,东方丽都 ,2.5649493574615367,4.528397127182178,10.49609590771746,31.349773,121.42929,2.462151364175292
474,莘闵花园 ,3.091042453358316,4.585987366571318,10.496482851145633,31.23495,121.41725,1.1131953514879804
475,安阁苑 ,2.5649493574615367,4.234975691961846,10.49684202174171,31.27563,121.41746,1.66890354104486
476,象屿品城 ,1.3862943611198906,4.530446639792155,10.497007749286007,31.34221,121.44899,2.383106834900141
477,菊泉新城(陆翔路358弄) ,2.6390573296152584,4.266054458421461,10.497256289115795,31.255917,121.368896,1.8369037499282541
478,滨浦新苑四村 ,2.4849066497880004,4.3294166844015844,10.49769798523605,31.065140000000003,121.50467,2.7694250791107513
479,宜达新居 ,2.5649493574615367,4.1047898200836395,10.499187270930108,31.262884000000003,121.370088,1.8735580614576515
480,世博家园十一街坊 ,2.5649493574615367,4.34536265030229,10.499793381646517,31.2005,121.4739,1.0440545157398646
481,沁春园二村 ,3.044522437723423,4.438525108579144,10.50193936425675,31.274911,121.474843,1.4633212253230707
482,上海康城 ,2.6390573296152584,4.942213687977596,10.502543809696478,31.35188,121.38927,2.5315381131190637
483,馨佳园(菊泉街1398弄) ,2.0794415416798357,4.323470185213858,10.503641866246909,31.138325,121.52616100000002,2.236970156134178
484,共富四村 ,2.833213344056216,4.641502115235482,10.503751605616017,31.183926,121.560453,1.9159088167003437
485,通河六村 ,3.1354942159291497,4.0040550908746395,10.50462908730005,31.234118,121.45977,-0.35028583733286645
486,昱龙家园 ,2.5649493574615367,4.30406509320417,10.504711311745423,31.237669,121.468262,-0.29724870032373435
487,共富二村 ,2.6390573296152584,4.374750225703106,10.50547841405421,31.31866,121.47321,2.1416327522015393
488,星颂家园 ,2.0794415416798357,4.408303357752101,10.505834368769577,31.210958,121.430992,1.057250939459966
489,上海康城 ,2.6390573296152584,4.637250079451503,10.507994757932803,31.21538,121.43386,0.9133529977338694
490,翔和雅苑 ,1.791759469228055,4.242764567340374,10.508841232145404,31.232815,121.540977,1.3998778289466967
491,君莲新城广润苑 ,2.0794415416798357,4.437816056315923,10.509114135566579,31.172802,121.459404,1.709124765794025
492,源枫景苑 ,2.0794415416798357,4.55849777778966,10.509796068463533,31.290804,121.537872,1.9463139419776936
493,永翔佳苑 ,2.0794415416798357,4.437106500940836,10.50982333610911,31.343598,121.240109,2.8360378036693885
494,梅陇一村 ,3.2188758248682006,4.037774210733707,10.510123231148095,31.08466,121.42216,2.6544110923767943
495,航华二村嘉丰公寓 ,3.1354942159291497,4.35208275830081,10.510749993938903,31.135366,121.316115,2.535937318483031
496,共富四村 ,2.9444389791664403,4.3657702121543585,10.51102237702015,31.189493,121.448189,1.4067268568312528
497,景舒苑六村 ,2.5649493574615367,4.289911345766076,10.511430812581505,31.18057,121.41748,1.7246692664913155
498,鑫峰苑 ,2.4849066497880004,4.783400049878789,10.51145803568848,31.052290000000006,121.4006,2.8629308178468156
499,江桥二村 ,3.1780538303479458,3.821441627196908,10.512872616990743,31.26234,121.49848,1.2537451549771446
500,银桥花园 ,3.044522437723423,4.276666119016055,10.51341615434514,31.237742,121.440969,0.5955421967320571
501,康桥月苑 ,2.1972245773362196,4.28040910529489,10.513443323459292,31.312038,121.46772,2.06391159824698
502,红墅1858(公寓) ,2.0794415416798357,4.4953553199808844,10.51409516084895,31.160290000000003,121.381338,2.1265653324170146
503,绿地新干线 ,2.6390573296152584,4.3267781604434035,10.514800838871937,31.030543,121.41643,2.9647477653931187
504,金地褐石苑 ,1.0986122886681098,4.460606734796738,10.514936489111568,31.150441,121.307645,2.484819061603307
505,海尚东苑 ,2.0794415416798357,4.365007629504287,10.51523485488309,31.289108,121.674049,2.5604134546136597
506,紫薇新村 ,3.1780538303479458,4.174694914875759,10.516291980413534,31.200655,121.293694,2.3453410303360003
507,康桥宝邸 ,2.4849066497880004,4.31748811353631,10.516887815005818,31.236742,121.573784,1.783557476429347
508,圣鑫苑 ,2.3978952727983707,4.696472344394877,10.517780901762247,31.20185,121.54413999999998,1.6126649307551706
509,保利湖畔阳光苑 ,2.1972245773362196,4.861129366243924,10.518835340641662,31.198897,121.484472,1.1306728472364687
510,汇丰沁苑 ,2.302585092994046,4.906015244966153,10.518943425380202,31.14488,121.51921000000002,2.1563489682095627
511,朗庭上郡苑(公寓) ,2.1972245773362196,4.49020816751841,10.519240598188375,30.99299,121.43663,3.1281773623938394
512,银都新村(1至7区) ,3.1780538303479458,4.360930671379148,10.519294620121293,31.09517,121.3947,2.6127684181946105
513,共富一村 ,3.1780538303479458,3.9373008126124147,10.520077610373917,31.28393,121.47308999999998,1.6448581604282693
514,翔和雅苑 ,1.791759469228055,4.242764567340374,10.520536319789551,31.263617,121.323257,2.193366483953057
515,丰庄十二街坊 ,3.091042453358316,4.359525369327368,10.520698167006133,31.269208000000006,121.491926,1.3777661090593716
516,汤巷馨村(二期) ,2.1972245773362196,4.680277658474897,10.521533960586822,30.975143,121.86991100000002,3.509740966983817
517,达城锦园 ,2.1972245773362196,4.3651347670036635,10.521965064759044,31.244217,121.468583,0.31277934505139715
518,菊泉新城(菊盛路50弄) ,2.6390573296152584,4.318421011584911,10.523149643833596,31.33298,121.25208,2.764767615224719
519,汇丽苑 ,2.6390573296152584,4.806313497022634,10.524332821340668,31.1423,121.52895,2.2044166559082217
520,吴杨雅苑 ,2.3978952727983707,4.454347296253507,10.524332821340668,31.270743,121.303524,2.328606635581931
521,金领国际(公寓) ,2.302585092994046,4.453067407778134,10.525595125616142,31.30591,121.15251,2.9708803775466133
522,海尚东苑 ,2.0794415416798357,4.482663511495295,10.526775414924009,31.20257,121.49087,1.0610881284814326
523,江桥二村 ,3.2188758248682006,4.067487108052218,10.527365037582602,31.03396,121.76403,3.226870966035518
524,翔和雅苑 ,1.791759469228055,4.242764567340374,10.528275589332711,31.29294,121.16371,2.9163940159457566
525,贵峰苑 ,2.4849066497880004,4.603568904621118,10.528355892342779,31.337020000000006,121.47337,2.3297834010328655
526,心圆东苑 ,1.9459101490553132,4.593704707878813,10.530147648073713,31.30579,121.46551,1.9851775394625082
527,好日子大家园C区 ,2.3978952727983707,4.331522502500114,10.531322579448695,31.171635,121.350945,2.1747884290715302
528,康桥宝邸 ,2.4849066497880004,4.313212318673522,10.531936199157137,31.019113,121.196871,3.2402061387472973
529,共富三村 ,3.044522437723423,4.238733464847405,10.532309522539515,31.26618,121.473572,1.2468146048411208
530,南洋瑞都剑桥府邸(公寓) ,2.5649493574615367,4.741622309123591,10.53252278762883,31.074865000000006,121.328247,2.8298898330194593
531,美丽星城 ,2.70805020110221,4.470495282661489,10.532869246423687,31.242671,121.589029,1.9304825702462787
532,绿地新江桥城 ,2.0794415416798357,4.3463994570307305,10.533828044803261,31.200417,121.393646,1.6480456683805578
533,逸仙二村 ,3.1780538303479458,3.840956556994286,10.534174051753467,31.289162,121.526306,1.8754319151939838
534,丰舍东苑 ,2.6390573296152584,4.785406236291025,10.534200662714523,31.276258,121.669395,2.5016218606189375
535,共富花园 ,3.044522437723423,4.292648823522665,10.534466733384463,31.262068,121.47061200000002,1.1245157567395963
536,绿洲香岛花园 ,2.4849066497880004,5.020255537473246,10.5357428880787,31.2408,121.46745,0.04587048272872989
537,龙湖郦城 ,2.0794415416798357,4.560591142590124,10.53587572725051,31.327016,121.254216,2.7361863378493334
538,九亭明珠苑(公寓) ,2.5649493574615367,4.7140245909001735,10.536592754010393,31.298334000000004,121.608383,2.3281802459874217
539,合生城邦三街坊 ,2.1972245773362196,4.676560182074764,10.537680590252403,31.179079,121.458107,1.5963924129701725
540,真南路822弄521支弄 ,3.2188758248682006,4.527532916260939,10.53789271307231,31.01919,121.40698,3.0230596921089736
541,绿地海悦 ,2.70805020110221,3.8366526984033693,10.53847581892254,31.128017,121.419472,2.3228981216712343
542,象屿都城 ,2.302585092994046,4.611450423945242,10.539085066256062,31.23961,121.57011,1.754467049954075
543,菊泉新城(菊泉街39弄) ,2.6390573296152584,4.634534794617996,10.53940278714094,31.00321,121.41968,3.0892207686878463
544,南市街小区 ,3.2188758248682006,4.150252194160397,10.5407519758484,31.281712,121.490959,1.630431171432521
545,新天地荻泾花园 ,2.0794415416798357,4.541697763032518,10.540778412341336,31.39319,121.42967,2.7621596207874743
546,上海康城 ,2.6390573296152584,4.588329168792065,10.540910584323711,31.1004,121.35626,2.6411575895661095
547,菊泉新城(菊盛路50弄) ,2.6390573296152584,4.582208574350744,10.541650424763313,31.07573,121.50155,2.7026158717090207
548,蔷薇新村 ,3.044522437723423,4.128101659020234,10.541835299379235,31.15682,121.44312,1.9727489420379363
549,新南路壹号(公寓) ,2.0794415416798357,4.646408094004336,10.542838308490404,31.345840000000006,121.35765,2.551999698676167
550,共富一村 ,3.091042453358316,4.4953553199808844,10.543945728315652,31.11253,121.2699,2.775050285770967
551,新城金郡 ,1.791759469228055,4.425205848767815,10.544051132937742,31.115540000000006,121.42719,2.420887719577664
552,春辉新村 ,2.833213344056216,4.328625857946767,10.544683327463973,31.165962,121.53902,1.9876963606848108
553,泗塘七村 ,3.1780538303479458,4.263946679941392,10.54484131366684,31.263569,121.404152,1.5987818956107647
554,龙湖郦城 ,1.9459101490553132,4.522657764413627,10.54563087050331,31.291517,121.387596,2.0209864077499353
555,高行绿洲(四期) ,2.1972245773362196,3.9871304779149512,10.546235775512221,31.240961,121.513306,0.9870716646030611
556,鑫峰苑 ,2.4849066497880004,4.795046467186156,10.546524948610623,31.2012,121.61131,2.141943795162501
557,蔷薇新村 ,3.1780538303479458,4.079907514424331,10.546551232928087,31.206591,121.42775,1.1920762518520902
558,中大九里德(公寓) ,2.0794415416798357,4.4916654851912705,10.547628295541239,31.312433,121.30072,2.524052197202912
559,宜川三村 ,4.143134726391533,3.5298837226234783,10.547995807489514,31.206981,121.438076,1.0517324372006704
560,中虹家园 ,2.0794415416798357,4.242045918369452,10.548048298172429,31.362597,121.373048,2.6302427864563733
561,金沙鼎苑 ,1.9459101490553132,4.032114485685967,10.54888777459834,31.239233,121.395042,1.4732922921347913
562,新领地 ,2.833213344056216,4.833500263989602,10.550643149245081,31.316372,121.468658,2.115299013489758
563,沿海丽水馨庭(公寓) ,2.1972245773362196,4.066630723654585,10.550904881389899,31.262884000000003,121.370088,1.8735580614576515
564,淞南七村 ,3.1780538303479458,3.900962058068721,10.551140381763863,31.190555,121.513366,1.5089755511495204
565,普乐三村 ,3.1780538303479458,3.840956556994286,10.551192707649491,31.346744,121.500541,2.4284967219712894
566,鹤庆苑 ,2.9444389791664403,4.7902379684500715,10.55134966888039,31.183809000000004,121.452484,1.5141036592900818
567,西郊九韵城 ,2.3978952727983707,4.395312978999615,10.55161121619579,31.20024,121.53119,1.5059794177231325
568,丰怡苑 ,2.5649493574615367,3.9569963710708773,10.551663517451031,31.180279,121.349596,2.1234236876128416
569,都市宜家苑 ,2.70805020110221,4.799749640177548,10.552630597598018,31.23456,121.436806,0.6637386927347239
570,海江二村 ,3.1780538303479458,3.5986811861957873,10.553309608357699,31.39308,121.50607,2.759383468461007
571,航华四村 ,3.2188758248682006,4.198254025612612,10.553361820862607,31.227127000000007,121.509697,0.8239457599786997
572,路劲翡丽湾(公寓) ,1.9459101490553132,5.0269022665601275,10.555057244929015,31.33452,121.27548,2.704963607697245
573,安居锦竹苑 ,1.791759469228055,4.342245764662037,10.555083305937838,31.146582,121.543694,2.2019845734778096
574,汇丽苑 ,2.5649493574615367,4.358758007734528,10.55536993221822,31.132776,121.425623,2.269048154878213
575,浦江世博家园十三街坊 ,2.5649493574615367,4.511298970378021,10.55698392746628,31.174482,121.425295,1.7762326315109298
576,星纳家园 ,2.0794415416798357,3.9512437185814275,10.557426019870793,31.257984000000004,121.425026,1.3119251925158644
577,共富四村 ,2.995732273553991,4.24017501043364,10.557426019870793,31.172153,121.308304,2.3758731984435837
578,保利西子湾 ,2.3978952727983707,4.504465481866459,10.55810178337929,31.17121,121.44373,1.7645769385756078
579,大宅风范城 ,2.4849066497880004,4.794136285500715,10.55825766397507,31.244698,121.329483,2.095906034222561
580,东缘公寓 ,3.044522437723423,4.382026634673881,10.558413520275876,31.17235,121.541054,1.9254217134655152
581,汇丽苑 ,2.6390573296152584,4.804021044733257,10.559062660188317,31.027147,121.18303799999998,3.2360018136792403
582,圣鑫苑 ,2.3978952727983707,4.338205355125032,10.55911457318215,31.203863,121.484978,0.9747181048538176
583,象屿都城 ,2.0794415416798357,4.71483144019761,10.559296247440706,31.122695,121.337555,2.5472102075343495
584,呼玛三村 ,3.1780538303479458,3.713572066704308,10.55937409773463,31.207788,121.469048,0.7575492902981541
585,绿星小区 ,3.1354942159291497,4.387511564904451,10.559425994563744,30.822443,121.534385,3.6711536346369673
586,新城金郡 ,1.791759469228055,4.370586444531326,10.560074477784271,31.104373,121.402379,2.5385379005010402
587,共富四村 ,2.9444389791664403,4.087823345231835,10.560618878891704,31.117621000000003,121.593469,2.555749602915609
588,绿地新江桥城 ,1.9459101490553132,4.3292849234158215,10.561240688896971,31.231690000000004,121.31603,2.1722246071685882
589,永翔佳苑 ,2.0794415416798357,4.47597224751641,10.563336447694558,31.18298,121.64023,2.370400138694902
590,富浩花园 ,2.833213344056216,4.504907764049697,10.563388139302438,31.228128,121.327682,2.093605307903236
591,周东二村 ,3.1780538303479458,4.3670398923655585,10.563620718477313,31.14173,121.6025,2.4293150637902245
592,嘉宝紫提湾(公寓) ,1.9459101490553132,4.245060779600724,10.563724069638814,31.207898,121.520333,1.2721006160851727
593,妙栏路392弄 ,3.091042453358316,4.226249633102039,10.563827410119956,31.266790000000004,121.58973,2.0391854587240936
594,中信泰富又一城 ,1.6094379124341003,4.516994495084366,10.565479407088418,30.956789,121.490864,3.267864207234623
595,银都新村(1至7区) ,3.1780538303479458,4.205289456173828,10.565737285268195,31.1233,121.59972,2.536319595899015
596,中虹华苑 ,2.5649493574615367,4.3410744233424525,10.566381689925052,31.18432,121.38209,1.8959379506784853
597,华唐苑 ,2.995732273553991,4.718498871295094,10.567205922405261,31.08466,121.42216,2.6544110923767943
598,浦江世博家园十五街坊 ,2.5649493574615367,4.329811863225142,10.567514834522221,31.137544,121.360919,2.382955951823721
599,锦鸿公寓 ,3.1354942159291497,4.222297926532561,10.567797920157515,31.212561,121.512383,1.0781432760803615
600,合生城邦四街坊 ,1.9459101490553132,4.502915951949335,10.568235258574376,31.22216,121.442764,0.5453865179143739
601,东方帕堤欧 ,2.1972245773362196,4.440884991680235,10.56856956482773,31.009958,121.195043,3.2696871285234903
602,共富一村 ,3.091042453358316,4.079569276639947,10.568852352083622,31.302090000000003,121.42638999999998,1.995179610497576
603,绿地东上海 ,2.1972245773362196,4.738564069158622,10.569854317561104,31.238903000000004,121.392678,1.5017326695564603
604,新德佳苑 ,2.3978952727983707,4.408668565620303,10.570008377028364,31.213797,121.62281000000002,2.1801882536124157
605,水岸秀苑 ,2.5649493574615367,4.593300013417604,10.57029075775647,31.181473,121.558571,1.9270942475468378
606,浦江智汇园 ,2.1972245773362196,4.511628441579727,10.570855280108585,31.065599,121.522301,2.776430326930077
607,宝城一村 ,3.1780538303479458,3.744787086052232,10.571522032280997,31.408152,121.4898,2.841402643750684
608,万科阳光苑 ,2.302585092994046,4.375002019736917,10.5719321204557,31.32033,121.461,2.1618093284634656
609,舜峰家苑 ,2.1972245773362196,4.325323999304086,10.57200899326967,31.19713,121.63298,2.283520226258021
610,乾溪新村 ,3.1354942159291497,4.031227252906622,10.572751792632742,30.973281,121.742573,3.3718912012073994
611,红墅1858(公寓) ,2.0794415416798357,4.4953553199808844,10.572931006396837,31.03711,121.18059,3.2108321150325687
612,兴浦新村 ,3.2188758248682006,4.158570534521372,10.573238155289678,31.024778,121.390915,3.0061998853400422
613,旭辉依云湾 ,2.1972245773362196,4.5217885770490405,10.574670270717423,31.22702,121.5071,0.7579807892569159
614,宝虹水岸景苑 ,2.0794415416798357,4.355939299910563,10.574721379784181,31.02441,121.51654,2.9914290591820856
615,绿地新江桥城 ,2.0794415416798357,4.349245145149502,10.574849141024151,31.231690000000004,121.31603,2.1722246071685882
616,汤巷馨村(二期) ,2.1972245773362196,4.107754249132018,10.574874691313509,31.219,121.47527,0.09339334996908996
617,保利西子湾 ,2.302585092994046,4.829672813339932,10.575079070130357,31.058609000000004,121.23317,3.0578911120171677
618,金丰蓝庭 ,2.5649493574615367,5.063670403975397,10.576406515249081,31.196457,121.432121,1.3550557077030185
619,航华二村驰骋小区 ,3.1780538303479458,4.25063580654847,10.57648304488522,31.150383,121.534701,2.1384720835096136
620,富隆苑 ,2.70805020110221,4.90645926184609,10.576763603453662,31.267029,121.481842,1.2860047337067941
621,共和一村 ,3.1780538303479458,4.193888192558362,10.57714605651221,31.32443,121.45549,2.208596410188807
622,和欣国际花园 ,2.4849066497880004,5.062468442736273,10.577604807189267,31.160841,121.514259,1.9604334871538076
623,合生城邦四街坊 ,2.1972245773362196,4.598648968997826,10.57785957776974,31.16293,121.374557,2.1317161784878165
624,保利西子湾 ,2.302585092994046,4.501364017262502,10.578292538848208,31.194000000000003,121.39375,1.7143061518480278
625,景江苑B区 ,2.70805020110221,4.308514638737202,10.578598045609922,31.151367,121.402527,2.136770302698119
626,鑫唐佳苑 ,2.70805020110221,4.02535169073515,10.578623500294222,31.34142,121.4763,2.3704629891917657
627,保利西子湾 ,2.3978952727983707,4.503580330226458,10.578852563300275,31.402321,121.209648,3.1011586988606674
628,流晶逸彩 ,3.091042453358316,4.993963759808284,10.579412274300488,31.17387,121.39598,1.9233352397392847
629,中虹家园 ,2.0794415416798357,4.229312422632585,10.579463141587746,31.223444,121.460272,-0.17578687189791786
630,保利星海屿 ,1.3862943611198906,4.501364017262502,10.581114921438036,31.353237,121.254501,2.8364032589699457
631,上海康城 ,2.6390573296152584,4.582208574350744,10.58139418367979,31.236084,121.542252,1.4254125764979333
632,桃浦新家园 ,2.8903717578961645,4.802544545408338,10.58159723451934,31.32757,121.49745,2.2509236474862364
633,嘉城雅颂湾 ,2.3978952727983707,4.486611849863956,10.581673367955913,31.332487,121.445023,2.2966901350631765
634,凯利大楼 ,3.044522437723423,4.938566267520553,10.581698744480091,31.198681,121.486618,1.1481338386618696
635,文宝苑 ,2.3978952727983707,4.3247946887187485,10.58266257552919,31.031240000000004,121.63667,3.0594192155482727
636,茂盛花苑 ,3.2188758248682006,3.997833661841257,10.583169482142504,30.91072,121.44947,3.4233896482139485
637,畅馨园 ,2.4849066497880004,4.880602536010955,10.583574822507286,31.20548,121.66528,2.4316056746062036
638,阳光翠庭 ,2.6390573296152584,4.876265454835473,10.584055950889214,31.102102,121.608559,2.680952635945303
639,安居锦竹苑 ,1.791759469228055,4.533888983983128,10.584536847897937,31.27734,121.41121,1.7310389036613407
640,君莲宏润丽苑 ,1.791759469228055,4.663439094112067,10.58478985872815,31.229731,121.412666,1.1842210245766764
641,爱庐世纪新苑 ,2.4849066497880004,4.6773047837472905,10.585143966380576,31.160290000000003,121.381338,2.1265653324170146
642,远洋7号 ,1.9459101490553132,4.640923355693909,10.585599063475808,31.121585,121.56573600000002,2.4639943111207776
643,西郊九韵城 ,2.6390573296152584,4.287441192184014,10.585877076443113,31.01497,121.19098,3.2603622281453957
644,嘉旺苑 ,2.5649493574615367,4.564348191467836,10.586180275192214,31.23388,121.39645,1.437192882055215
645,康桥水都(公寓) ,2.4849066497880004,4.310799125385514,10.586533890916645,31.31945,121.539391,2.246472520695248
646,丰舍西苑 ,2.70805020110221,3.912023005428146,10.586584397242571,31.27596,121.66274,2.4714041101800563
647,中信泰富又一城 ,2.0794415416798357,4.494908791730554,10.587568761082327,31.355509,121.414246,2.522597799696438
648,万科阳光苑 ,2.302585092994046,4.375002019736917,10.587921886243642,31.24704,121.39625,1.5064786970467905
649,日月华城 ,2.4849066497880004,4.133565275375382,10.590214165293151,31.04548,121.74687,3.1664990701904854
650,沪江新苑 ,2.9444389791664403,4.518086079080978,10.59217480237398,31.18867,121.371125,1.930423500481161
651,银都新村(1至7区) ,3.1780538303479458,4.361058328237685,10.592300353228518,31.3241,121.475471,2.201546446769097
652,绿庭尚城 ,2.1972245773362196,4.252202646837681,10.592927871164747,31.18014,121.428654,1.6743428168216397
653,君莲新城广润苑 ,2.0794415416798357,4.442651256490317,10.593705446923497,31.14207,121.53112,2.2117782843768974
654,绿川新苑 ,2.9444389791664403,4.595523808936286,10.593705446923497,31.270035,121.592262,2.0742384474175624
655,嘉利坊 ,3.1354942159291497,4.0100567456995115,10.593931081521758,31.257084000000006,121.564934,1.7923400972011725
656,金领国际(公寓) ,2.0794415416798357,4.529799878963315,10.594056412081272,31.01192,121.43022,3.047285843814237
657,虹梅新苑 ,2.5649493574615367,4.071075935282746,10.59460768001144,31.11386,121.43106,2.430822214101995
658,西郊九韵城 ,2.3978952727983707,4.444531840025279,10.594757973083214,31.07463,121.50636000000002,2.7119639018302695
659,晶波坊 ,3.044522437723423,3.8875253738277458,10.595834412925305,31.285422,121.581589,2.1153455337369524
660,恒盛湖畔豪庭 ,2.0794415416798357,4.553245113123172,10.595959505181005,31.251389,121.460045,0.7562656763182153
661,合生城邦四街坊 ,1.9459101490553132,4.5031374604229395,10.596084581790592,31.19816,121.49206,1.1954881113684066
662,泗塘七村 ,3.1780538303479458,3.956613888756021,10.596084581790592,30.910524,121.806686,3.588482128089458
663,景凤小区 ,3.258096538021482,3.7771192429633444,10.598008788649217,31.236053,121.439773,0.5978970339479319
664,浦江世博家园十三街坊 ,2.5649493574615367,4.511298970378021,10.598957034465641,31.349773,121.42929,2.462151364175292
665,万博家园 ,2.1972245773362196,4.815755208054905,10.599156550639583,31.0645,121.38952,2.805600380178705
666,长宏新苑 ,2.833213344056216,4.86460709299957,10.599580390384643,31.2699,121.31638999999998,2.2572696192315007
667,摩卡小城 ,2.1972245773362196,4.86460709299957,10.599580390384643,31.14387,121.30782,2.51790488539303
668,桃浦七村雪松苑 ,3.1780538303479458,3.780774718818192,10.60005388114173,31.19243,121.4031,1.657995569915832
669,合生城邦四街坊 ,1.9459101490553132,4.509760001183433,10.600502244622563,31.136,121.38153,2.3357705775713837
670,绿地诺丁山(公寓) ,2.1972245773362196,4.517431271680085,10.601000190605713,31.039802,121.757748,3.2004650186873262
671,吉浦路615弄 ,3.2188758248682006,3.8819760840758493,10.601373487443247,31.22702,121.5071,0.7579807892569159
672,杨镇新村 ,3.2188758248682006,4.437697832044343,10.601597398675818,31.26388,121.45596,1.208807692944078
673,水岸金桥苑 ,2.3978952727983707,4.574710978503383,10.60179638880159,31.14207,121.53112,2.2117782843768974
674,森林公馆 ,2.1972245773362196,4.2431955089544555,10.60194560541465,31.12943,121.53174,2.3298208813569037
675,都市宜家苑 ,2.70805020110221,4.852264611458088,10.602243971860585,31.23185,121.50246,0.6198903610832134
676,川杨新苑(四期) ,2.1972245773362196,4.465908118654584,10.602368264943834,31.26925,121.49633,1.4001704788527582
677,万科阳光苑 ,2.3978952727983707,4.465563231601674,10.60271620341194,31.331684000000006,121.271248,2.7050037022782476
678,中房公寓 ,2.4849066497880004,4.304470416455007,10.602964656790943,31.154290000000003,121.36019,2.2609125429439736
679,航华二村嘉丰公寓 ,3.1780538303479458,4.340292766189574,10.603411717375097,31.309631,121.319667,2.4408968345004327
680,好日子大家园B区 ,2.4849066497880004,4.326513924743623,10.60415637449492,31.2099,121.61289,2.1246758870811613
681,好世皇马苑 ,2.0794415416798357,4.942213687977596,10.604974857371074,31.17627,121.4247,1.75237357489889
682,沙申新村 ,3.2188758248682006,3.9887988442301956,10.60604036117017,31.063435,121.542488,2.804295554874907
683,晴川佳苑 ,2.0794415416798357,4.37260741275739,10.60606512682516,31.07573,121.50155,2.7026158717090207
684,城中花园 ,2.5649493574615367,4.6443908991413725,10.606213707876396,31.139961,121.44728899999998,2.1679266219811684
685,浦江世博家园十街坊 ,2.5649493574615367,4.658142070754197,10.606659318618037,31.02918,121.65404,3.0886763464824543
686,水岸秀苑 ,2.6390573296152584,4.3052805704285655,10.608859702718643,31.112035,121.237512,2.8582804054706137
687,保利星海屿 ,1.3862943611198906,4.538602941715978,10.609279450629153,31.14504,121.52885,2.1769118262622715
688,银兆公寓 ,2.4849066497880004,4.486611849863956,10.609847064568209,31.110076,121.439854,2.454467310176313
689,达城锦园 ,2.1972245773362196,4.2903224454635405,10.61038969832841,31.146908000000003,121.38385,2.23720803833386
690,水清三村 ,3.091042453358316,4.794136285500715,10.610611600026868,31.33246,121.43225,2.3094382696887843
691,亭汇花苑 ,2.833213344056216,4.512506501124672,10.611350916931753,31.137190000000004,121.31856,2.518140566384259
692,淞南四村 ,3.1354942159291497,4.091841432003982,10.61157260546028,31.283453,121.386406,1.9462777776908782
693,合生城邦四街坊 ,1.9459101490553132,4.268157803514369,10.61206507075143,31.01919,121.40698,3.0230596921089736
694,爱庐世纪新苑 ,2.4849066497880004,4.455277096413474,10.613000087182337,31.13817,121.35173799999998,2.4067275667015133
695,美林小城 ,2.5649493574615367,4.749530236494927,10.613565593756055,31.207066,121.424673,1.222151467250058
